
insert into medals values (26,'Medal 23','Medal/Medal_23.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (27,'Medal 24','Medal/Medal_24.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (28,'Medal 25','Medal/Medal_25.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (29,'Medal 26','Medal/Medal_26.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (30,'Medal 27','Medal/Medal_27.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (31,'Medal 28','Medal/Medal_28.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (32,'Medal 29','Medal/Medal_29.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (33,'Medal 3','Medal/Medal_3.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (34,'Medal 30','Medal/Medal_30.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (35,'Medal 31','Medal/Medal_31.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (36,'Medal 32','Medal/Medal_32.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (37,'Medal 33','Medal/Medal_33.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (38,'Medal 34','Medal/Medal_34.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (39,'Medal 35','Medal/Medal_35.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (40,'Medal 36','Medal/Medal_36.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (41,'Medal 37','Medal/Medal_37.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (42,'Medal 38','Medal/Medal_38.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (43,'Medal 39','Medal/Medal_39.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (44,'Medal 4','Medal/Medal_4.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (45,'Medal 40','Medal/Medal_40.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (46,'Medal 41','Medal/Medal_41.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (47,'Medal 42','Medal/Medal_42.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (48,'Medal 43','Medal/Medal_43.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (49,'Medal 44','Medal/Medal_44.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (50,'Medal 45','Medal/Medal_45.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (51,'Medal 46','Medal/Medal_46.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (52,'Medal 47','Medal/Medal_47.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (53,'Medal 48','Medal/Medal_48.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (54,'Medal 49','Medal/Medal_49.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (55,'Medal 5','Medal/Medal_5.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (56,'Medal 50','Medal/Medal_50.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (57,'Medal 51','Medal/Medal_51.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (58,'Medal 52','Medal/Medal_52.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (59,'Medal 53','Medal/Medal_53.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (60,'Medal 54','Medal/Medal_54.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (61,'Medal 55','Medal/Medal_55.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (62,'Medal 56','Medal/Medal_56.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (63,'Medal 57','Medal/Medal_57.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (64,'Medal 58','Medal/Medal_58.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (65,'Medal 59','Medal/Medal_59.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (66,'Medal 6','Medal/Medal_6.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (67,'Medal 60','Medal/Medal_60.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (68,'Medal 61','Medal/Medal_61.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (69,'Medal 62','Medal/Medal_62.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (70,'Medal 63','Medal/Medal_63.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (71,'Medal 64','Medal/Medal_64.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (72,'Medal 65','Medal/Medal_65.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (73,'Medal 66','Medal/Medal_66.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (74,'Medal 67','Medal/Medal_67.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (75,'Medal 68','Medal/Medal_68.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (76,'Medal 69','Medal/Medal_69.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (77,'Medal 7','Medal/Medal_7.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (78,'Medal 70','Medal/Medal_70.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (79,'Medal 71','Medal/Medal_71.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (80,'Medal 72','Medal/Medal_72.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (81,'Medal 73','Medal/Medal_73.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (82,'Medal 74','Medal/Medal_74.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (83,'Medal 75','Medal/Medal_75.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (84,'Medal 76','Medal/Medal_76.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (85,'Medal 77','Medal/Medal_77.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (86,'Medal 78','Medal/Medal_78.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (87,'Medal 79','Medal/Medal_79.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (88,'Medal 8','Medal/Medal_8.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (89,'Medal 80','Medal/Medal_80.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (90,'Medal 81','Medal/Medal_81.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (91,'Medal 82','Medal/Medal_82.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (92,'Medal 83','Medal/Medal_83.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (93,'Medal 84','Medal/Medal_84.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (94,'Medal 85','Medal/Medal_85.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (95,'Medal 86','Medal/Medal_86.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (96,'Medal 87','Medal/Medal_87.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (97,'Medal 88','Medal/Medal_88.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (98,'Medal 89','Medal/Medal_89.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (99,'Medal 9','Medal/Medal_9.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (100,'Medal 90','Medal/Medal_90.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (101,'Medal 91','Medal/Medal_91.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (102,'Medal 92','Medal/Medal_92.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (103,'Medal 93','Medal/Medal_93.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (104,'Medal 94','Medal/Medal_94.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (105,'Medal 95','Medal/Medal_95.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (106,'Medal 96','Medal/Medal_96.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (107,'Medal 97','Medal/Medal_97.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (108,'Medal 98','Medal/Medal_98.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
insert into medals values (109,'Medal 99','Medal/Medal_99.png',77250001.5,30000000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1,0,0,0,0,0,0,100,10,10,10,10,10,10,10,10,10,10,10,'');
